Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
6,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,3
9,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,3
10,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,3
11,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,3
12,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,4
13,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,4
14,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,1
15,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,1
16,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,1
17,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,1
18,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,1
19,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,1
20,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,5
21,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,5
22,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,3
23,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,3
24,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,5
25,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,5
26,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,3
27,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,3
28,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,3
29,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,3
30,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500559,5cea26087afd86001a34a5db,4313526,,complete,,60f84117a07acf2a99a47d4d,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1263x577,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,51683
1,1.62688E+12,21/07/2021 15:49,1.62688E+12,1,21/07/2021 16:49,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,5
3,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,5
4,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,4
7,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,4
8,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,5
9,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,5
10,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,4
11,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,4
12,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,4
13,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,4
14,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,1
15,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,1
16,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,1
17,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,1
18,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,1
19,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,1
20,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,5
21,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,5
22,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,5
23,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,5
24,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,4
25,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,4
26,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,4
27,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,4
28,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,4
29,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,4
30,1.62688E+12,21/07/2021 15:50,1.62688E+12,1,21/07/2021 16:50,57004,9,questionnaire-dzij,,14500574,605621810ceed89f02210a6e,4313518,,complete,,60f841056790fd8230457c93,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.164,2048x1152,1469x963,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,73846
1,1.62688E+12,21/07/2021 15:51,1.62688E+12,1,21/07/2021 16:51,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1536x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,5
3,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,5
4,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,5
5,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,5
6,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,5
9,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,5
10,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,5
11,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,5
12,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,5
13,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,5
14,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,1
15,1.62688E+12,21/07/2021 15:55,1.62688E+12,1,21/07/2021 16:55,57004,9,questionnaire-dzij,,14500660,5fca594a2efaca65006df530,4313519,,complete,,60f840e962646bc283697330,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1536x864,1519x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,1
