Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,display,randomise_trials,ImageLeft,ImageRight,ImageCentre,TextLeft,TextRight,TextCentre,Answer,OrLeft,OrRight,TextLeft1,TextRight1,TextRight2,TextLeft2,,metadata,metadata.1
25,1620031274784,03/05/2021 08:41:14,1620031274768,1,03/05/2021 09:41:14,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,2,1,Screen 1,Zone9,continue_keyboard,7033.209999994142,,,0,1,0,,,,Spreadsheet1,1,prepare1,,,,,,,,,,,,,science,humanities,16,practice_congruent,practice_congruent
26,1620031278604,03/05/2021 08:41:18,1620031278579,1,03/05/2021 09:41:18,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,11,1,Screen 1,Zone9,response_keyboard,3797.6249999774154,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Music,left,,,,,science,humanities,30,practice_congruent,practice_congruent
27,1620031279291,03/05/2021 08:41:19,1620031279267,1,03/05/2021 09:41:19,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,11,2,Screen 2,fixation,fixation,700.4900000000198,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Music,left,,,,,science,humanities,30,practice_congruent,practice_congruent
28,1620031281321,03/05/2021 08:41:21,1620031281287,1,03/05/2021 09:41:21,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,12,1,Screen 1,Zone9,response_keyboard,2007.9550000082236,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Arts,left,,,,,science,humanities,27,practice_congruent,practice_congruent
29,1620031282022,03/05/2021 08:41:22,1620031281985,1,03/05/2021 09:41:21,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,12,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Arts,left,,,,,science,humanities,27,practice_congruent,practice_congruent
30,1620031283984,03/05/2021 08:41:23,1620031283961,1,03/05/2021 09:41:23,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,13,1,Screen 1,Zone9,response_keyboard,1964.6049999864772,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,History,left,,,,,science,humanities,31,practice_congruent,practice_congruent
31,1620031284673,03/05/2021 08:41:24,1620031284651,1,03/05/2021 09:41:24,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,13,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,History,left,,,,,science,humanities,31,practice_congruent,practice_congruent
32,1620031285773,03/05/2021 08:41:25,1620031285745,1,03/05/2021 09:41:25,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,14,1,Screen 1,Zone9,response_keyboard,1079.9849999893922,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Math,right,,,,,science,humanities,20,practice_congruent,practice_congruent
33,1620031286451,03/05/2021 08:41:26,1620031286435,1,03/05/2021 09:41:26,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,14,2,Screen 2,fixation,fixation,700.0469999999914,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Math,right,,,,,science,humanities,20,practice_congruent,practice_congruent
34,1620031287514,03/05/2021 08:41:27,1620031287368,1,03/05/2021 09:41:27,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,15,1,Screen 1,Zone9,response_keyboard,920.1949999842327,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Physics,right,,,,,science,humanities,18,practice_congruent,practice_congruent
35,1620031288076,03/05/2021 08:41:28,1620031288068,1,03/05/2021 09:41:28,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,15,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Physics,right,,,,,science,humanities,18,practice_congruent,practice_congruent
36,1620031289498,03/05/2021 08:41:29,1620031289479,1,03/05/2021 09:41:29,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,16,1,Screen 1,Zone9,response_keyboard,1398.0199999932665,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Classics,left,,,,,science,humanities,26,practice_congruent,practice_congruent
37,1620031290187,03/05/2021 08:41:30,1620031290167,1,03/05/2021 09:41:30,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,16,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Classics,left,,,,,science,humanities,26,practice_congruent,practice_congruent
38,1620031291530,03/05/2021 08:41:31,1620031291513,1,03/05/2021 09:41:31,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,17,1,Screen 1,Zone9,response_keyboard,1333.2700000028126,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Geology,right,,,,,science,humanities,21,practice_congruent,practice_congruent
39,1620031292221,03/05/2021 08:41:32,1620031292201,1,03/05/2021 09:41:32,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,17,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Geology,right,,,,,science,humanities,21,practice_congruent,practice_congruent
40,1620031293209,03/05/2021 08:41:33,1620031293187,1,03/05/2021 09:41:33,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,18,1,Screen 1,Zone9,response_keyboard,972.0150000066496,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Engineering,right,,,,,science,humanities,23,practice_congruent,practice_congruent
41,1620031293912,03/05/2021 08:41:33,1620031293883,1,03/05/2021 09:41:33,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,18,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Engineering,right,,,,,science,humanities,23,practice_congruent,practice_congruent
42,1620031295523,03/05/2021 08:41:35,1620031295499,1,03/05/2021 09:41:35,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,19,1,Screen 1,Zone9,response_keyboard,1602.4599999946076,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Biology,right,,,,,science,humanities,17,practice_congruent,practice_congruent
43,1620031296199,03/05/2021 08:41:36,1620031296185,1,03/05/2021 09:41:36,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,19,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Biology,right,,,,,science,humanities,17,practice_congruent,practice_congruent
44,1620031297296,03/05/2021 08:41:37,1620031297271,1,03/05/2021 09:41:37,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,20,1,Screen 1,Zone9,response_keyboard,1073.6699999833945,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Literature,left,,,,,science,humanities,28,practice_congruent,practice_congruent
45,1620031297984,03/05/2021 08:41:37,1620031297967,1,03/05/2021 09:41:37,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,20,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Literature,left,,,,,science,humanities,28,practice_congruent,practice_congruent
46,1620031299200,03/05/2021 08:41:39,1620031299173,1,03/05/2021 09:41:39,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,21,1,Screen 1,Zone9,response_keyboard,1195.5799999996088,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Philosophy,left,,,,,science,humanities,25,practice_congruent,practice_congruent
47,1620031299904,03/05/2021 08:41:39,1620031299867,1,03/05/2021 09:41:39,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,21,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Philosophy,left,,,,,science,humanities,25,practice_congruent,practice_congruent
48,1620031300994,03/05/2021 08:41:40,1620031300874,1,03/05/2021 09:41:40,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,22,1,Screen 1,Zone9,response_keyboard,993.7599999830127,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Astronomy,right,,,,,science,humanities,22,practice_congruent,practice_congruent
49,1620031301592,03/05/2021 08:41:41,1620031301568,1,03/05/2021 09:41:41,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,22,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Astronomy,right,,,,,science,humanities,22,practice_congruent,practice_congruent
50,1620031302399,03/05/2021 08:41:42,1620031302370,1,03/05/2021 09:41:42,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,23,1,Screen 1,Zone9,response_keyboard,790.515000000596,right,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,Chemistry,right,,,,,science,humanities,19,practice_congruent,practice_congruent
51,1620031303087,03/05/2021 08:41:43,1620031303067,1,03/05/2021 09:41:43,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,23,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,Chemistry,right,,,,,science,humanities,19,practice_congruent,practice_congruent
52,1620031304141,03/05/2021 08:41:44,1620031304127,1,03/05/2021 09:41:44,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,24,1,Screen 1,Zone9,response_keyboard,1046.9999999913853,left,1,1,0,0,,,,Spreadsheet1,1,trials,2,,,,,,English,left,,,,,science,humanities,29,practice_congruent,practice_congruent
53,1620031304845,03/05/2021 08:41:44,1620031304818,1,03/05/2021 09:41:44,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,24,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,2,,,,,,English,left,,,,,science,humanities,29,practice_congruent,practice_congruent
54,1620031308550,03/05/2021 08:41:48,1620031308519,1,03/05/2021 09:41:48,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,3,1,Screen 1,Zone9,continue_keyboard,3688.0999999993946,,,0,1,0,,,,Spreadsheet1,1,prepare1,,,,,,,,,or,or,female,male,science,humanities,33,congruent,congruent
55,1620031322495,03/05/2021 08:42:02,1620031322460,1,03/05/2021 09:42:02,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,25,1,Screen 1,Zone9,response_keyboard,13931.014999980107,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Julia,left,or,or,female,male,science,humanities,34,congruent,congruent
56,1620031323529,03/05/2021 08:42:03,1620031323150,1,03/05/2021 09:42:03,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,25,2,Screen 2,fixation,fixation,700.429999999993,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Julia,left,or,or,female,male,science,humanities,34,congruent,congruent
57,1620031326668,03/05/2021 08:42:06,1620031326657,1,03/05/2021 09:42:06,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,26,1,Screen 1,Zone9,response_keyboard,3492.759999993723,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
58,1620031327377,03/05/2021 08:42:07,1620031327350,1,03/05/2021 09:42:07,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,26,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
59,1620031330626,03/05/2021 08:42:10,1620031330579,1,03/05/2021 09:42:10,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,27,1,Screen 1,Zone9,response_keyboard,3215.6550000072457,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,English,left,or,or,female,male,science,humanities,58,congruent,congruent
60,1620031331297,03/05/2021 08:42:11,1620031331267,1,03/05/2021 09:42:11,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,27,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,English,left,or,or,female,male,science,humanities,58,congruent,congruent
61,1620031332661,03/05/2021 08:42:12,1620031332641,1,03/05/2021 09:42:12,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,28,1,Screen 1,Zone9,response_keyboard,1359.904999990249,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
62,1620031333360,03/05/2021 08:42:13,1620031333335,1,03/05/2021 09:42:13,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,28,2,Screen 2,fixation,fixation,700.3490000000165,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
63,1620031334664,03/05/2021 08:42:14,1620031334621,1,03/05/2021 09:42:14,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,29,1,Screen 1,Zone9,response_keyboard,1270.7599999848753,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Physics,right,or,or,female,male,science,humanities,47,congruent,congruent
64,1620031335337,03/05/2021 08:42:15,1620031335317,1,03/05/2021 09:42:15,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,29,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Physics,right,or,or,female,male,science,humanities,47,congruent,congruent
65,1620031336193,03/05/2021 08:42:16,1620031336162,1,03/05/2021 09:42:16,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,30,1,Screen 1,Zone9,response_keyboard,833.7849999952596,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Engineering,right,or,or,female,male,science,humanities,52,congruent,congruent
66,1620031336881,03/05/2021 08:42:16,1620031336852,1,03/05/2021 09:42:16,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,30,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Engineering,right,or,or,female,male,science,humanities,52,congruent,congruent
67,1620031337818,03/05/2021 08:42:17,1620031337794,1,03/05/2021 09:42:17,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,31,1,Screen 1,Zone9,response_keyboard,929.9099999770988,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Literature,left,or,or,female,male,science,humanities,57,congruent,congruent
68,1620031338511,03/05/2021 08:42:18,1620031338484,1,03/05/2021 09:42:18,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,31,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Literature,left,or,or,female,male,science,humanities,57,congruent,congruent
69,1620031339455,03/05/2021 08:42:19,1620031339394,1,03/05/2021 09:42:19,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,32,1,Screen 1,Zone9,response_keyboard,897.57999998983,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Chemistry,right,or,or,female,male,science,humanities,48,congruent,congruent
70,1620031340125,03/05/2021 08:42:20,1620031340085,1,03/05/2021 09:42:20,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,32,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Chemistry,right,or,or,female,male,science,humanities,48,congruent,congruent
71,1620031340839,03/05/2021 08:42:20,1620031340828,1,03/05/2021 09:42:20,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,33,1,Screen 1,Zone9,response_keyboard,730.3599999868311,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Geology,right,or,or,female,male,science,humanities,50,congruent,congruent
72,1620031341542,03/05/2021 08:42:21,1620031341518,1,03/05/2021 09:42:21,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,33,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Geology,right,or,or,female,male,science,humanities,50,congruent,congruent
73,1620031343621,03/05/2021 08:42:23,1620031343596,1,03/05/2021 09:42:23,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,34,1,Screen 1,Zone9,response_keyboard,2064.5650000078604,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,John,right,or,or,female,male,science,humanities,41,congruent,congruent
74,1620031344294,03/05/2021 08:42:24,1620031344285,1,03/05/2021 09:42:24,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,34,2,Screen 2,fixation,fixation,700.0599999999977,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,John,right,or,or,female,male,science,humanities,41,congruent,congruent
75,1620031345230,03/05/2021 08:42:25,1620031345216,1,03/05/2021 09:42:25,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,35,1,Screen 1,Zone9,response_keyboard,917.3500000033528,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Anna,left,or,or,female,male,science,humanities,36,congruent,congruent
76,1620031345939,03/05/2021 08:42:25,1620031345900,1,03/05/2021 09:42:25,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,35,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Anna,left,or,or,female,male,science,humanities,36,congruent,congruent
77,1620031346955,03/05/2021 08:42:26,1620031346941,1,03/05/2021 09:42:26,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,36,1,Screen 1,Zone9,response_keyboard,1027.8749999997672,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Ben,right,or,or,female,male,science,humanities,40,congruent,congruent
78,1620031347643,03/05/2021 08:42:27,1620031347635,1,03/05/2021 09:42:27,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,36,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Ben,right,or,or,female,male,science,humanities,40,congruent,congruent
79,1620031348310,03/05/2021 08:42:28,1620031348302,1,03/05/2021 09:42:28,39476,1,task-3fjs,,12357451,ka60axn8,3730237,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1680x1050,1481x894,,,,IAT_sex_topics,3,Spreadsheet1,37,1,Screen 1,Zone9,response_keyboard,655.5899999802932,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Paul,right,or,or,female,male,science,humanities,43,congruent,congruent
